Product,Varientid,Product_Title,Description,Type,Vendor,Tags,Weight,SKU,Processing_time,Slug,Price,Compare_price,Cost,Quantity,Recommended_price,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Category,Variant Barcode
3022,3077,Small Blue & Yellow Ribbon Stickers,<p>These small blue and yellow ribbon stickers are 1 1/2 inches tall by 3/4 inch wide and are great for putting on letters and envelopes. Each roll has 500 stickers.</span></p>,Wholesale Merchandise Shop,vendor-unknown,"Blue & Yellow Ribbon - Wholesale, color_Blue-Yellow, Generic, GiftOption_No, product-type_Stickers, Stickers, Wholesale Merchandise Shop, clearance_No, shape_Ribbon, walmart, Wholesale Mercha",0.113398093,ST-02S-10,,small-blue-yellow-ribbon-stickers,6,,6,489,12.99,Package Quantity,1 Roll,,,,,Yellow & Blue Ribbon,849228094398
3022,3078,,,,,,,ST-02S-10,,,6,,6,489,,Package Quantity,1 Roll_2,,,,,,849228094398
3023,3079,Small Gold Ribbon Stickers,<p>These small gold ribbon stickers are 1 1/2 inches tall by 3/4 inch wide and are great for putting on letters and envelopes. Each roll has 500 stickers.</p>,Wholesale Merchandise Shop,vendor-unknown," Generic, GiftOption_No, product-type_Stickers, Stickers,clearance_No, Wholesale Merchandise Shop, color_Gold, Gold Ribbon - Wholesale, shape_Ribbon, walmart, Wholesale Merchandise Shop: By D",0.113398093,ST-02S-11,,small-gold-ribbon-stickers,6,,6,499,12.99,Package Quantity,1 Roll,,,,,Gold Ribbon,849228048391
3023,3080,,,,,,,ST-02S-11,,,6,,6,499,,Package Quantity,1 Roll_2,,,,,,849228048391
3025,3082,Small Light Blue Ribbon Stickers,"<p>These small light blue ribbon stickers are 1 1/2 inches tall by 3/4 inch wide and are great for putting on letters, envelopes, cards, gift bags and more. Each roll has 500 stickers.</p>",Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_Light Blue, Generic, GiftOption_No, Light Blue Ribbon - Retail, product-type_Stickers, shape_Ribbon, Stickers, walmart, Wholesale Merchandise Shop, Wholesale Merchandise S",0.113398093,ST-02S-12,,small-light-blue-ribbon-stickers,6,,6,500,12.99,Package Quantity,1 Roll,,,,,Light Blue Ribbon,849228094404
3027,3084,Small Green Ribbon Stickers,"<p>These green ribbon stickers are 1 1/2 inches tall by 3/4 inch wide and are great for putting on letters, envelopes, cards, gift bags and more. Each roll has 500 stickers.</p>",Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_Green, Generic, GiftOption_No, Green Ribbon - Wholesale, product-type_Stickers, shape_Ribbon, Stickers, walmart, Wholesale Merchandise Shop, Wholesale Merchandise Shop: By",0.113398093,ST-02S-13,,small-green-ribbon-stickers,6,,6,-2,12.99,Package Quantity,1 Roll,,,,,Green Ribbon,849228048407
3029,3086,Small Yellow Ribbon Stickers,"<p>These small yellow ribbon stickers are 1 1/2 inches tall by 3/4 inch wide and are great for putting on letters, envelopes, cards, gift bags and more. Each roll has 500 stickers.</p>",Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_Yellow, Generic, GiftOption_No, product-type_Stickers, shape_Ribbon, Stickers, walmart, Wholesale Merchandise Shop, Wholesale Merchandise Shop: Fundraising Supplies-27, Wh",0.113398093,ST-02S-14,,small-yellow-ribbon-stickers,6,,6,469,12.99,Package Quantity,1 Roll,,,,,Yellow Ribbon,849228048414
3031,3088,Small White Ribbon Stickers,"<p>These small white ribbon stickers are 1 1/2 inches tall by 3/4 inch wide and are great for putting on letters, envelopes, cards, gift bags and more. Each roll has 500 stickers.</p>",Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_White, Generic, GiftOption_No, product-type_Stickers, shape_Ribbon, Stickers, walmart, White Ribbon - Wholesale, Wholesale Merchandise Shop, Wholesale Merchandise Shop: Bo",0.113398093,ST-02S-15,,small-white-ribbon-stickers,6,,6,500,12.99,Package Quantity,1 Roll,,,,,,849228048421
3032,3089,Small Autism Awareness Ribbon Stickers,"<p>These small autism ribbon stickers are 1 1/2 inches tall by 3/4 inch wide and are great for putting on letters, envelopes or posters. Each roll has 500 stickers.</p>",Wholesale Merchandise Shop,vendor-unknown," Generic, GiftOption_No, product-type_Stickers, Stickers, Wholesale Merchandise Shop,Autism - Wholesale, clearance_No, color_Multicolored, shape_Ribbon, walmart, Wholesale Merchandise Shop: A",0.113398093,ST-02S-2,,small-autism-awareness-ribbon-stickers,6,,6,483,12.99,Package Quantity,1 Roll,,,,,Autism Ribbon,849228038170
3032,3090,,,,,,,ST-02S-2,,,6,,6,483,,Package Quantity,1 Roll_2,,,,,,849228038170
3033,3091,500 Small Coronavirus Disease (COVID-19) Awareness Ribbon Stickers (500 Stickers),"These <strong>coronavirus disease COVID-19 awareness stickers</strong> are great symbols of support. These small coronavirus disease (COVID-19) awareness ribbon stickers are 1 1/2 inches tall by 3/4 inch wide. The stickers are red and yellow ribbons that read, ""COVID-19."" They are great for putting on letters, envelopes, cards, gift bags and more. Each roll has 500 stickers.",,vendor-unknown," GiftOption_No, product-type_Stickers, Stickers,clearance_No, Red & Yellow Ribbon -By Disease, shape_Ribbon, walmart, w, Coronavirus, Wholesale Merchandise Shop: Fundraising/Event Supplies-24",0.113398093,ST-02S-28CV,,small-coronavirus-disease-covid-19-awareness-ribbon-stickers,5.74,,5.74,194,12.99,Title,Default Title,,,,,Red & Yellow Ribbon,849228009972
3033,3092,,,,,,,ST-02S-28CV,,,5.74,,5.74,194,,Title,Default Title_2,,,,,,849228009972
3034,3093,Small Teal Ribbon Stickers,"<p>These teal ribbon stickers are 1 1/2 inches tall by 3/4 inch wide and are great for putting on letters, envelopes, cards, gift bags and more. Each roll has 500 stickers.</p>",Wholesale Merchandise Shop,vendor-unknown," Generic, GiftOption_No, product-type_Stickers, Stickers,clearance_No, Wholesale Merchandise Shop, color_Teal, shape_Ribbon, Teal Ribbon - Wholesale, walmart, Wholesale Merchandise Shop: By D",0.113398093,ST-02S-3,,small-teal-ribbon-stickers,6,,6,496,12.99,Package Quantity,1 Roll,,,,,Teal Ribbon,849228038187
3034,3094,,,,,,,ST-02S-3,,,6,,6,496,,Package Quantity,1 Roll_2,,,,,,849228038187
3036,3096,Small Teal & Purple Ribbon Stickers,"<p>These teal and purple ribbon stickers are 1 1/2 inches tall by 3/4 inch wide and are great for putting on letters, envelopes, cards, gift bags and more. Each roll has 500 stickers.</p>",Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_Teal-Purple, Generic, GiftOption_No, product-type_Stickers, shape_Ribbon, Stickers, Teal & Purple Ribbon - Wholesale, walmart, Wholesale Merchandise Shop, Wholesale Mercha",0.113398093,ST-02S-32,,small-teal-purple-ribbon-stickers,5.75,,5.75,500,12.99,Package Quantity,1 Roll,,,,,Teal & Purple Ribbon,857217009100
3037,3097,Small Purple Ribbon Stickers,"<p>These purple ribbon stickers are 1 1/2 inches tall by 3/4 inch wide and are great for putting on letters, envelopes, cards, gift bags and more. Each roll has 500 stickers.</p>",Wholesale Merchandise Shop,vendor-unknown," Generic, GiftOption_No, product-type_Stickers, Stickers,clearance_No, Wholesale Merchandise Shop, color_Purple, shape_Ribbon, walmart, Purple Ribbon - Retail, Wholesale Merchandise Shop: Alz, Wholesale Merchandise Shop: Alz",0.113398093,ST-02S-4,,small-purple-ribbon-stickers,5.5,,5.5,500,12.99,Package Quantity,1 Roll,,,,,Purple Ribbon,849228038194
3037,3098,,,,,,,ST-02S-4,,,5.5,,5.5,500,,Package Quantity,1 Roll_2,,,,,,849228038194
3038,3099,Small Orange Ribbon Stickers,"<p>These orange ribbon stickers are 1 1/2 inches tall by 3/4 inch wide and are great for putting on letters, posters or envelopes. Each roll has 500 stickers.</p>",Wholesale Merchandise Shop,vendor-unknown," Generic, GiftOption_No, product-type_Stickers, Stickers,clearance_No, Wholesale Merchandise Shop, shape_Ribbon, walmart, Orange Ribbon - Retail, color_Orange, Wholesale Merchandise Shop: By",0.113398093,ST-02S-5,,small-orange-ribbon-stickers,5.5,,5.5,493,12.99,Package Quantity,1 Roll,,,,,Orange Ribbon,849228038200
3038,3100,,,,,,,ST-02S-5,,,5.5,,5.5,493,,Package Quantity,1 Roll_2,,,,,,849228038200
3039,3101,Small Red Ribbon Stickers,"<p>These red ribbon stickers are 1 1/2 inches tall by 3/4 inch wide and are great for scrap booking or putting on letters, envelopes, cards, gift bags and more. Each roll has 500 stickers.</p>",Wholesale Merchandise Shop,vendor-unknown," Generic, GiftOption_No, product-type_Stickers, Stickers,clearance_No, Wholesale Merchandise Shop, color_Red, Red Ribbon - Wholesale, shape_Ribbon, walmart, Wholesale Merchandise Shop: By Dis, Wholesale Merchandise Shop: By Dis",0.113398093,ST-02S-6,,small-red-ribbon-stickers,5.5,,5.5,500,12.99,Package Quantity,1 Roll,,,,,Red Ribbon,849228038217
3039,3102,,,,,,,ST-02S-6,,,5.5,,5.5,500,,Package Quantity,1 Roll_2,,,,,,849228038217
3040,3103,Small Gray Ribbon Awareness Stickers,"<p>These gray ribbon awareness stickers are 1 1/2 inches tall by 3/4 inch wide and are great for putting on letters, envelopes, cards, gift bags and more. Each roll has 500 stickers.</p>",Wholesale Merchandise Shop,vendor-unknown," Generic, GiftOption_No, product-type_Stickers, Stickers,clearance_No, Wholesale Merchandise Shop, shape_Ribbon, walmart, color_Gray, Gray Ribbon - Wholesale, Wholesale Merchandise Shop: By D",0.113398093,ST-02S-7,,small-gray-ribbon-awareness-stickers,5.5,,5.5,496,12.99,Package Quantity,1 Roll,,,,,Gray Ribbon,
3040,3104,,,,,,,ST-02S-7,,,5.5,,5.5,496,,Package Quantity,1 Roll_2,,,,,,
3042,3105,500 Small Dark Blue Ribbon Stickers,<p>These small dark blue ribbon stickers are1 1/2 inches tall by,Wholesale Merchandise Shop,vendor-unknown,"clearance_No, color_White, Dark Blue Ribbon  - Wholesale, Generic, GiftOption_No, product-type_Stickers, shape_Ribbon, Stickers, walmart, Wholesale Merchandise Shop, Wholesale Merchandise Sho",0.113398093,ST-02S-8,,500-small-dark-blue-ribbon-stickers,5.25,,5.25,495,12.99,Package Quantity,1 Roll,,,,,Dark Blue Ribbon,849228038569
3043,3107,Small Lime Green Ribbon Stickers,"<p>These small lime green ribbon stickers are 1 1/2 inches tall by 3/4 inch wide and are great for putting on letters, envelopes, cards, gift bags, and more. Each roll has 500 stickers.</p>",Wholesale Merchandise Shop,vendor-unknown," Generic, GiftOption_No, product-type_Stickers, Stickers,clearance_No, Wholesale Merchandise Shop, Wholesale Merchandis, shape_Ribbon, walmart, color_Lime Green, Lime Green Ribbon - Wholesale",0.113398093,ST-02S-9,,small-lime-green-ribbon-stickers,5.95,,5.95,488,12.99,Package Quantity,1 Roll,,,,,Lime Green Ribbon,8945091229782
3043,3108,,,,,,,ST-02S-9,,,5.95,,5.95,488,,Package Quantity,1 Roll_2,,,,,,8945091229782
3045,3109,Small Red Heart Shaped Stickers,"<p>These small red heart shaped stickers are perfect for heart awareness month, Valentine's Day or are great for putting on your letters or envelopes. Stickers are 3/4 inch by 3/4 inch. Each roll has 500 stickers.</p>",Wholesale Merchandise Shop,vendor-unknown,"clearance_Yes, color_Red, Generic, GiftOption_No, Heart - Wholesale, Overstocks, Overstocks: Fundraising Supplies, product-type_Stickers, shape_Heart, Stickers, walmart, Wholesale Merchandise",0.113398093,ST-02S-HRT,,small-red-heart-shaped-stickers,6,,6,498,12.99,Package Quantity,1 Roll,,,,,,849228046380
3046,3111,Light Blue Ribbon Name Badge Stickers,<p>These light blue ribbon name badge stickers are rectangular white stickers that are 2.25 inches tall x 3.5 inches wide with a light blue ribbon. Great to use as a name badge or as a mailing label. Each roll has 100 stickers.</p>,Wholesale Merchandise Shop,vendor-unknown," Generic, GiftOption_No, Overstocks, Overstocks: Fundraising Supplies,clearance_Yes, product-type_Stickers, Stickers, shape_Rectangle, color_Light Blue, walmart, Light Blue Ribbon - Retail, w",0.113398093,ST-03-12,,name-badge-light-blue-ribbon-stickers,6,,6,500,12.99,Package Quantity,1 Roll,,,,,Light Blue Ribbon,849228004847
3046,3112,,,,,,,ST-03-12,,,6,,6,500,,Package Quantity,1 Roll_2,,,,,,849228004847
3048,3114,Name Badge White Ribbon Stickers,<p>These white ribbon name badge stickers are rectangular white stickers that are 2.25 inches tall x 3.5 inches wide with a white ribbon. Great to use as a name badge or as a mailing label. Each roll has 100 stickers.</p>,Wholesale Merchandise Shop,vendor-unknown,"clearance_Yes, color_White, Generic, GiftOption_No, Overstocks, Overstocks: Fundraising Supplies, product-type_Stickers, shape_Rectangle, Stickers, walmart, White Ribbon - Wholesale, Wholesal",0.113398093,ST-03-15,,name-badge-white-ribbon-stickers,5,,5,500,12.99,Package Quantity,1 Roll,,,,,,849228004878
3050,3116,Name Badge Black Ribbon Stickers,<p>These black ribbon name badge stickers are rectangular white stickers that are 2.25 inches tall x 3.5 inches wide with a black ribbon. Great to use as a name badge as a mailing label. Each roll has 100 stickers.</p>,Wholesale Merchandise Shop,vendor-unknown,"Black Ribbon - Wholesale, clearance_Yes, color_Black, Generic, GiftOption_No, Overstocks, Overstocks: Fundraising Supplies, product-type_Stickers, shape_Rectangle, Stickers, walmart, Wholesal",0.113398093,ST-03-17,,name-badge-black-ribbon-stickers,5.25,,5.25,500,12.99,Package Quantity,1 Roll,,,,,Black Ribbon,849228004892
3051,3117,Name Badge Burgundy Ribbon Stickers,<p>These burgundy ribbon name badge stickers are rectangular white stickers that are 2.25 inches tall x 3.5 inches wide with a burgundy ribbon. Great to use as a name badge or as a mailing label.</p>,Wholesale Merchandise Shop,vendor-unknown," clearance_Yes, Generic, GiftOption_No, product-type_Stickers, Stickers, Wholesale Merchandise Shop, Wholesale Merchandis, shape_Rectangle, walmart, color_Burgundy,Burgundy Ribbon - Wholesale",0.113398093,ST-03-18,,name-badge-burgundy-ribbon-stickers,5,,5,500,12.99,Package Quantity,1 Roll,,,,,Burgundy Ribbon,849228004908
3051,3118,,,,,,,ST-03-18,,,5,,5,500,,Package Quantity,1 Roll_2,,,,,,849228004908
3053,3120,Name Badge Peach Ribbon Stickers,<p>These peach ribbon name badge stickers are rectangular white stickers that are 2.25 inches tall x 3.5 inches wide with a peach ribbon. Great to use as a name badge or as a mailing label. Each roll has 100 stickers.</p>,Wholesale Merchandise Shop,vendor-unknown,"clearance_Yes, color_Peach, Generic, GiftOption_No, Overstocks, Overstocks: Fundraising Supplies, Peach Ribbon - Wholesale, product-type_Stickers, shape_Rectangle, Stickers, walmart, Wholesal",0.113398093,ST-03-20,,name-badge-peach-ribbon-stickers,5,,5,500,12.99,Package Quantity,1 Roll,,,,,Peach Ribbon,849228004939
3054,3121,Name Badge Red Ribbon Stickers,"<p>These red ribbon name badge stickers are rectangular white stickers that are 2.25 inches tall x 3.5 inches wide with a red ribbon. Great to use as a name badge for your awareness event, as a mailing label. Each roll has 100 stickers.</p>",Wholesale Merchandise Shop,vendor-unknown," Generic, GiftOption_No, Overstocks, Overstocks: Fundraising Supplies,clearance_Yes, product-type_Stickers, Stickers, color_Red, Red Ribbon - Wholesale, shape_Rectangle, walmart, Wholesale Me",0.113398093,ST-03-6,,name-badge-red-ribbon-stickers,5.25,,5.25,500,12.99,Package Quantity,1 Roll,,,,,Red Ribbon,849228004977
3054,3122,,,,,,,ST-03-6,,,5.25,,5.25,500,,Package Quantity,1 Roll_2,,,,,,849228004977
3055,3123,Name Badge Gray Ribbon Stickers,<p>These gray ribbon name badge stickers are rectangular white stickers that are 2.25 inches tall x 3.5 inches wide with a gray ribbon. Great to use as a name badge for your awareness event or as a mailing label. Each roll has 100 stickers.</p>,Wholesale Merchandise Shop,vendor-unknown," Generic, GiftOption_No, Overstocks, Overstocks: Fundraising Supplies,clearance_Yes, product-type_Stickers, Stickers, Wholesale Mer, shape_Rectangle, walmart, Gray Ribbon - Retail, color_Gray",0.113398093,ST-03-7,,name-badge-gray-ribbon-stickers,4,,4,500,12.99,Package Quantity,1 Roll,,,,,Gray Ribbon,849228004984
3055,3124,,,,,,,ST-03-7,,,4,,4,500,,Package Quantity,1 Roll_2,,,,,,849228004984
3057,3126,Name Badge No Bullies Stickers,"<p>These no bullies name badge stickers are rectangular white stickers that are 2.25 inches tall x 3.5 inches wide with the word ""Bullies"" in a red circle with a line through it. Great to use as a name or as a mailing label. Each roll has 100 stickers.</p>",Wholesale Merchandise Shop,vendor-unknown,"Bullying - Retail, clearance_Yes, color_White, Generic, GiftOption_No, Overstocks, Overstocks: Fundraising Supplies, product-type_Stickers, shape_Rectangle, Stickers, walmart, Wholesale Merch",0.113398093,ST-03-BUR,,name-badge-no-bullies-stickers,4,,4,500,12.99,Package Quantity,1 Roll,,,,,,849228023527
3058,3127,Name Badge Speak Out End Bullying Stickers,"<p>These anti-bullying name badge stickers are rectangular white stickers that are 2.25 inches tall x 3.5 inches wide with the words ""Stand Up. Speak Out. End Bullying"" and the word ""Bullies"" in a red circle with a line through it. Great to use as a name badge or as a mailing label. Each roll has 100 stickers.</p>",Wholesale Merchandise Shop,vendor-unknown," Generic, GiftOption_No, product-type_Stickers, Stickers, Wholesale Merchandise Shop, color_Black, clearance_No,Bullying - Retail, shape_Rectangle, walmart, Wholesale Merchandise Shop: Anti-B",0.113398093,ST-03-BURE,,name-badge-speak-out-end-bullying-stickers,4,,4,500,12.99,Package Quantity,1 Roll,,,,,Anti Bullying,849228021981
3058,3128,,,,,,,ST-03-BURE,,,4,,4,500,,Package Quantity,1 Roll_2,,,,,,849228021981
3059,3129,Name Badge Bully Free Zone Stickers,<p>These bully free zone name badge stickers are rectangular white stickers that are 2.25 inches tall x 3.5 inches wide with our black and yellow Bully Free Zone emblem on them. Great to use as a name badge or as a mailing label. Each roll has 100 stickers.</p>,Wholesale Merchandise Shop,vendor-unknown," clearance_Yes, Generic, GiftOption_No, Overstocks, Overstocks: Fundraising Supplies, color_White, product-type_Stickers, Stickers, Wholesale Merch,Bullying - Retail, shape_Rectangle, walmart",0.113398093,ST-03-BUY,,name-badge-bully-free-zone-stickers,4,,4,500,12.99,Package Quantity,1 Roll,,,,,,849228021998
