Product,Varientid,Product_Title,Description,Type,Vendor,Tags,Weight,SKU,Processing_time,Slug,Price,Compare_price,Cost,Quantity,Recommended_price,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value",Category,"Variant Barcode"
50,47,"Rectangle Rainbow Flag Heart Stickers (250 Stickers)","<p>These rainbow pride stickers are rectangle stickers with a rainbow heart on a striped rainbow background. Each sticker is 1 inch by 1 1/2 inches. This roll has 250 stickers.</p>","Wholesale Merchandise Shop",vendor-unknown,"clearance_Yes, color_Rainbow, Generic, GiftOption_No, product-type_Stickers, Rainbow - Wholesale, shape_Rectangle, Stickers, Wholesale Merchandise Shop, Wholesale Merchandise Shop: Event & Pa",0.1133980925,DST-RB-FH,,rectangle-rainbow-flag-heart-stickers,6.75,,6.75,0,12.99,"Package Quantity","1 Roll",,,,,"Gay Pride",'849228051452
51,48,"Love is Love Rainbow Heart Square Stickers (250 Stickers)","<p>These Love Is Love rainbow heart stickers are square stickers with a white heart with the words ""Love Is Love"" and a rainbow striped background. Each sticker is 2 inches by 2 inches. This roll has 250 stickers.</p>","Wholesale Merchandise Shop",vendor-unknown,"clearance_No, color_Rainbow, Generic, GiftOption_No, product-type_Stickers, Rainbow - Wholesale, shape_Square, Stickers, Wholesale Merchandise Shop, Wholesale Merchandise Shop: Event & Parade",0.1133980925,DST-RB-LIL,,love-is-love-rainbow-heart-square-stickers,6.5,,6.5,0,12.99,"Package Quantity","1 Roll",,,,,"Gay Pride",'849228085846
52,49,"Multi Heart Rainbow Stickers (250 Stickers)","<p>These rainbow pride stickers are square stickers with a rainbow heart and a pretty design of multicolored rainbow hearts emanating from the heart. Each sticker is 2 inches by 2 inches. This roll has 250 stickers.</p>","Wholesale Merchandise Shop",vendor-unknown,"clearance_Yes, color_Rainbow, Generic, GiftOption_No, product-type_Stickers, Rainbow - Wholesale, shape_Square, Stickers, Wholesale Merchandise Shop, Wholesale Merchandise Shop: Event & Parad",0.1133980925,DST-RB-MH,,multi-heart-rainbow-stickers,6.6,,6.6,0,12.99,"Package Quantity","1 Roll",,,,,"Gay Pride",'849228087611
53,50,"Republican Rainbow Elephant Stickers (250 Stickers)","<p>These round Republican rainbow stickers are a 1 1/2 inch circle","Wholesale Merchandise Shop",vendor-unknown,"clearance_No, color_Rainbow, Generic, GiftOption_No, product-type_Stickers, Rainbow - Wholesale, shape_Circle, Stickers, Wholesale Merchandise Shop, Wholesale Merchandise Shop: Event & Parade",0.1133980925,DST-RB-REP,,republican-rainbow-elephant-stickers,6.5,,6.5,0,12.99,"Package Quantity","1 Roll",,,,,"Gay Pride",'849228018608
54,51,"Star Shaped Rainbow Stickers (250 Stickers)","<p>These star rainbow stickers are star shaped stickers with stripes in the colors of the rainbow. Each sticker is 2 inches by 2 inches. This roll has 250 stickers.</p>","Wholesale Merchandise Shop",vendor-unknown,"clearance_Yes, color_Rainbow, Generic, GiftOption_No, product-type_Stickers, Rainbow - Wholesale, shape_Star, Stickers, Wholesale Merchandise Shop, Wholesale Merchandise Shop: Event & Parade",0.1133980925,DST-RB-ST,,rainbow-star-stickers,6.6,,6.6,0,12.99,"Package Quantity","1 Roll",,,,,"Gay Pride",'849228056440
55,52,"Rainbow Heart Stickers (500 Stickers)","<p>These rainbow heart stickers are 1 1/2 inch by 1 1/2 inch heart shaped stickers with stripes in the colors of the rainbow. Great for letters, envelopes or posters. Each roll has 500 stickers.</p>","Wholesale Merchandise Shop",vendor-unknown,"clearance_No, color_Rainbow, Generic, GiftOption_No, product-type_Stickers, Rainbow - Wholesale, shape_Heart, Stickers, Wholesale Merchandise Shop, Wholesale Merchandise Shop: Event & Parade",0.1133980925,DST-RB2,,rainbow-heart-stickers-stickers,8,,8,1,12.99,"Package Quantity","1 Roll",,,,,"Gay Pride",'849228083033
56,53,"500 Straight Ally Allies LGBTQ Gay Pride Heart Stickers (500 Stickers)","<p>These Straight Ally Allies LGBTQ Gay Pride Heart Stickers are 1 1/2 inch by 1 1/2 inch heart shaped stickers with black and white stripes and a V in the colors of the rainbow. Great for letters, envelopes or posters. Each roll has 500 stickers.</p>","Wholesale Merchandise Shop",vendor-unknown,"Ally, clearance_No, color_Rainbow, Gay Pride - Wholesale, GiftOption_No, product-type_Stickers, shape_Heart, Stickers, Wholesale Merchandise Shop: Ally Straight Ally, Wholesale Merchandise Sh",0.1133980925,DST-RBAL,,straight-ally-allies-lgbtq-gay-pride-heart-stickers,6.6,,6.6,0,12.99,Title,"Default Title",,,,,"Gay Pride",'849228023732
57,54,"Philadelphia 8 Stripe Rainbow Gay Pride Flag Heart Stickers (500 Stickers)","<p>These Gay Pride Philadelphia 8 Stripe Rainbow Flag Heart Stickers are 1 1/2 inch by 1 1/2 inch heart shaped stickers with stripes in the colors of the rainbow plus brown and black. Great for letters, envelopes or posters to support gay pride awareness. Each roll has 500 stickers.</p>","Wholesale Merchandise Shop",vendor-unknown,"clearance_No, color_Rainbow, Generic, GiftOption_No, product-type_Stickers, Rainbow - Wholesale, shape_Heart, Stickers, Wholesale Merchandise Shop, Wholesale Merchandise Shop: Gay Pride, Whol",0.1133980925,DST-RBLQ,,philadelphia-8-stripe-rainbow-gay-pride-flag-heart-stickers-stickers,6.6,,6.6,0,12.99,"Package Quantity","1 Roll",,,,,"Gay Pride",'849228032116
58,55,"Daniel Quasar ""Progress Pride"" Heart Stickers (500 Stickers)","<p>These ""Progress Pride"" Flag by Daniel Quasar heart stickers are striped with the colors of the rainbow as well as a black and brown and transgender color chevron to be more inclusive. These are a great item to use on envelopes and posters to show support. These stickers are 1 1/2 inches by 1 1/2 inches and have 500 stickers on each roll.. For more information on the design of this new flag you can view it here: https://quasar.digital/shop/progress-initiative</p>","Wholesale Merchandise Shop",vendor-unknown,"clearance_No, color_Rainbow, Generic, GiftOption_No, product-type_Stickers, Rainbow - Wholesale, shape_Heart, Stickers, Wholesale Merchandise Shop, Wholesale Merchandise Shop: Gay Pride, Whol",0.1133980925,DST-RBLQ2,,daniel-quasar-progress-pride-heart-stickers-stickers,6.6,,6.6,196,12.99,"Package Quantity","1 Roll",,,,,"Gay Pride",
59,56,"Paw Print Heart Note Cards","<p>Our paw print heart note cards have an adorable design of different size black paw prints forming a heart shape. The paw print cards perfect to send to someone as a thank you. Each card folds to 5 inches by 3 1/2 inches and is blank inside. Each pack contains 12 cards/envelope.</p>","Wholesale Merchandise Shop",vendor-unknown,"Animal - Wholesale, clearance_No, color_Black, Generic, GiftOption_No, Note cards, product-type_Cards - Note cards, Wholesale Merchandise Shop, Wholesale Merchandise Shop: Animal Causes, Whol",0.1250100572,PPHC-P,,paw-print-heart-note-cards,6,,6,0,9.99,"Package Quantity","1 Pack",,,,,Animal,'849228043761
60,57,"Rainbow Paw Print Heart Note Cards","<p>Our rainbow paw print heart note cards have an adorable design of paw prints in various sizes and colors forming a heart shape. The paw print cards are perfect to send to someone as a thank you. Each card folds to 5 inches by 3 1/2 inches and is blank inside. Each pack contains 12 cards/envelope.</p>","Wholesale Merchandise Shop",vendor-unknown,"Animal - Wholesale, clearance_No, color_Black, Generic, GiftOption_No, Note cards, product-type_Cards - Note cards, Wholesale Merchandise Shop, Wholesale Merchandise Shop: Animal Causes, Whol",0.1250100572,PPHC-RB,,rainbow-paw-print-heart-note-cards,3.75,,3.75,0,9.99,"Package Quantity","1 Pack",,,,,Animal,
61,58,"Large Pink Ribbon Paper Ribbon Cutouts","<p>These pink paper ribbon cut outs are made of a firm card stock and are 8 inches tall by 4 inches wide. The pink paper ribbons can be used as decorations or you can sell them as paper donation ribbons and allow people to write on them to honor or remember a loved one or write messages of encouragement. There are 50 paper ribbons per pack.</p>","Wholesale Merchandise Shop",vendor-unknown,"clearance_No, color_Pink, Generic, GiftOption_No, Paper ribbons, Pink Ribbon - Wholesale, product-type_Paper Ribbons, shape_Ribbon, Wholesale Merchandise Shop, Wholesale Merchandise Shop: Fun",17.99999674,PRIB-01-1,,large-pink-ribbon-paper-ribbon-cutouts,6,,6,9,7.99,Title,"Default Title",,,,,"Pink Ribbon",'814361014671
62,59,"Breast Cancer Paper Shaped Ribbons","<p>These Breast Cancer Paper Shaped Ribbons are made of a firm card stock and are 8 inches tall by 4 inches wide. The pink paper ribbons can be used as decorations or you can sell them as paper donation ribbons and allow people to write on them to honor or remember a loved one or write messages of encouragement.</p>","Breast Cancer Awareness Merchandise",vendor-unknown,"Breast Cancer, Breast Cancer Awareness Merchandise, clearance_No, color_Pink, GiftOption_No, Paper ribbons, Pink Ribbon - Wholesale, product-type_Paper Ribbons, shape_Ribbon",17.99999674,PRIB-01-1-BC,,breast-cancer-paper-shaped-ribbons,6,,6,3,7.99,Title,"Default Title",,,,,"Pink Ribbon",'849228087963
63,60,"Large Paper Gold Ribbons","<p>These gold paper ribbons are made of a firm card stock and are 8 inches tall by 4 inches wide. You can use them as decorations or you can sell them and allow people to write on them to honor or remember a loved one or write messages of encouragement. Each pack contains 50 paper ribbons</p>","Wholesale Merchandise Shop",vendor-unknown,"clearance_No, color_Gold, Generic, GiftOption_No, Gold Ribbon - Retail, Paper ribbons, product-type_Paper Ribbons, shape_Ribbon, Wholesale Merchandise Shop, Wholesale Merchandise Shop: Fundra",0.181436948,PRIB-01-11,,large-paper-gold-ribbons,6,,6,0,7.99,Title,"Default Title",,,,,"Gold Ribbon",'849228004151
64,61,"50 Large Green Ribbon Paper Ribbon Cutouts (50 Ribbons)","<p>These green paper ribbon cut outs are made of a firm card stock and are 8 inches tall by 4 inches wide. The green paper ribbons can be used as decorations or you can sell them as paper donation ribbons and allow people to write on them to honor or remember a loved one or write messages of encouragement. Each pack contains 50 paper ribbons</p>","Wholesale Merchandise Shop",vendor-unknown,"clearance_No, color_Green, Generic, GiftOption_No, Green Ribbon - Wholesale, product-type_Paper Ribbons, shape_Ribbon, Stickers, Wholesale Merchandise Shop, Wholesale Merchandise Shop: Fundra",0.181436948,PRIB-01-13,,pack-of-50-large-green-ribbon-paper-ribbon-cutouts-50-ribbons,6,,6,0,7.99,Title,"Default Title",,,,,"Green Ribbon",'849228004175
65,62,"Large Paper Black Ribbons","<p>These black paper ribbons are made of a firm card stock and are 8 inches tall by 4 inches wide. You can use them as decorations or you can sell them and allow people to write on them to honor or remember a loved one or write messages of encouragement. Each pack has 50 ribbons.</p>","Wholesale Merchandise Shop",vendor-unknown,"Black Ribbon - Wholesale, clearance_Yes, color_Black, Generic, GiftOption_No, Overstocks, Overstocks: Fundraising Supplies, Paper ribbons, product-type_Paper Ribbons, shape_Ribbon, Wholesale ",17.99999674,PRIB-01-17,,large-paper-black-ribbons,6,,6,0,7.99,Title,"Default Title",,,,,"Black Ribbon",'849228004199
66,63,"Large Paper Autism Ribbons (50 Count)","<p>These autism paper ribbons are made of a firm card stock and are 8 inches tall by 4 inches wide. The autism paper ribbons can be used in a variety of ways at your next autism awareness event. Each pack contains 50 paper ribbons.</p>","Wholesale Merchandise Shop",vendor-unknown,"Autism - Wholesale, clearance_No, color_Multicolored, Generic, GiftOption_No, Paper ribbons, product-type_Paper Ribbons, shape_Ribbon, Wholesale Merchandise Shop, Wholesale Merchandise Shop: ",0.181436948,PRIB-01-2,,large-paper-autism-ribbons,6,,6,0,7.99,Title,"Default Title",,,,,"Autism Ribbon",'814361014695
67,64,"Large Paper Peach Ribbons","<p>These peach paper ribbons are made of a firm card stock and are 8 inches tall by 4 inches wide. You can use them as decorations or you can sell them and allow people to write on them to honor or remember a loved one or write messages of encouragement. Each pack has 50 ribbons.</p>","Wholesale Merchandise Shop",vendor-unknown,"clearance_Yes, color_Peach, Generic, GiftOption_No, Overstocks, Overstocks: Fundraising Supplies, Paper ribbons, Peach Ribbon - Wholesale, product-type_Paper Ribbons, shape_Ribbon, Wholesale ",0.181436948,PRIB-01-20,,large-paper-peach-ribbons,6,,6,0,7.99,Title,"Default Title",,,,,"Peach Ribbon",'849228004205
68,65,"50 Red & Yellow Awareness Paper Donation Ribbons (50 Ribbons)",These,"Wholesale Merchandise Shop",vendor-unknown,"GiftOption_No, Red & Yellow Ribbon - Retail, Red & Yellow Ribbon - Wholesale, Wholesale Merchandise Shop: Paper Ribbons-28, Wholesale Merchandise Shop:Hepatitis C",0.1133980925,PRIB-01-28,,red-yellow-awareness-paper-donation-ribbons,6,,6,0,9.99,Title,"Default Title",,,,,"Red & Yellow Ribbon",'814361014114
69,66,"Large Paper Teal Ribbons","<p>These teal paper ribbons are made of a firm card stock and are 8 inches tall by 4 inches wide. The teal paper ribbons can be used as decorations or you can sell them and allow people to write on them to honor or remember a loved one or write messages of encouragement. Each pack contains 50 paper ribbons.</p>","Wholesale Merchandise Shop",vendor-unknown,"clearance_No, color_Teal, Generic, GiftOption_No, Paper ribbons, product-type_Paper Ribbons, shape_Ribbon, Teal Ribbon - Wholesale, Wholesale Merchandise Shop, Wholesale Merchandise Shop: Fun",0.181436948,PRIB-01-3,,large-paper-teal-ribbons,6,,6,0,7.99,Title,"Default Title",,,,,"Teal Ribbon",'849228004212
70,67,"Large Paper Purple Ribbons","<p>These purple paper ribbons are made of a firm card stock and are 8 inches tall by 4 inches wide. You can use them as decorations or you can sell them and allow people to write on them to honor or remember a loved one or write messages of encouragement. Each pack has 50 ribbons.</p>","Wholesale Merchandise Shop",vendor-unknown,"clearance_No, color_Purple, Generic, GiftOption_No, Paper ribbons, product-type_Paper Ribbons, Purple Ribbon - Wholesale, shape_Ribbon, Wholesale Merchandise Shop, Wholesale Merchandise Shop: ",0.181436948,PRIB-01-4,,large-paper-purple-ribbons,6,,6,1,6.99,Title,"Default Title",,,,,"Purple Ribbon",'849228004229
71,68,"Large Paper Red Ribbon Donation Ribbons","<p>These red paper ribbons are made of a firm card stock and are 8 inches tall by 4 inches wide. You can use them as decorations or you can sell them and allow people to write on them to honor or remember a loved one or write messages of encouragement.</p>","Wholesale Merchandise Shop",vendor-unknown,"clearance_No, color_Red, Generic, GiftOption_No, Paper ribbons, product-type_Paper Ribbons, Red Ribbon - Wholesale, shape_Ribbon, Wholesale Merchandise Shop, Wholesale Merchandise Shop: Fundr",0.181436948,PRIB-01-6,,large-paper-red-ribbon-donation-ribbons,6,,6,0,7.99,Title,"Default Title",,,,,"Red Ribbon",'849228004243
72,69,"50 Drug Free Pledge Paper Red Ribbons (50 Ribbons)","<p>These Drug Free Pledge red paper ribbons are perfect for red ribbon week at schools for drug prevention. These ribbons are made of a firm card stock and are 8 inches tall by 4 inches wide. Allow students and others to sign their name and make the important pledge to remain drug free. Each pack contains 50 paper ribbons</p>","Wholesale Merchandise Shop",vendor-unknown,"clearance_No, color_Red, Drug Prevention - Wholesale, Generic, GiftOption_No, Paper ribbons, product-type_Paper Ribbons, shape_Ribbon, Wholesale Merchandise Shop, Wholesale Merchandise Shop: ",0.181436948,PRIB-01-6-DP,,pack-of-50-drug-free-pledge-paper-red-ribbons-50-ribbons,6,,6,0,7.99,Title,"Default Title",,,,,"Red Ribbon",'8945091223995
73,70,"Light Blue Plastic Tablecloth","<p>This solid light blue plastic tablecloth is 54 x 108 inches (perfect for 6 ft. banquet table).</p>","Wholesale Merchandise Shop",vendor-unknown,"clearance_Yes, color_Light Blue, Generic, GiftOption_No, Light Blue Ribbon - Wholesale, product-type_Tablecloths, shape_Rectangle, Tablecloth, Wholesale Merchandise Shop, Wholesale Merchandis",0.1723651006,PTC-12,,light-blue-plastic-tablecloth,1,,1,0,5.99,"Package Quantity","1 Tablecloth",,,,,"Light Blue Ribbon",'849228009941
